Timestamp;CO; NO ; NO2; NOX;PM10;PM2.5; Wind speed; Wind dir; Temp; Rel hum; Pressure; Rain
2019-12-12 02:00:00;0.74;13.0;49.0;62.0;131;78;0.2;98.0;24.0;53.0;760.0;0.0
2019-12-12 03:00:00;0.55;9.0;30.0;39.0;87;54;0.3;96.0;23.4;54.0;759.0;0.0
2019-12-12 04:00:00;0.54;3.0;22.0;25.0;70;48;0.4;81.0;22.6;59.0;759.0;0.0
2019-12-12 05:00:00;1.1;77.0;39.0;113.0;77;52;0.1;158.0;22.3;61.0;759.0;0.0
2019-12-12 06:00:00;0.89;34.0;38.0;67.0;89;60;0.2;97.0;22.1;61.0;760.0;0.0
2019-12-12 07:00:00;1.54;148.0;62.0;198.0;82;59;0.1;148.0;22.0;59.0;760.0;0.0
2019-12-12 08:00:00;;;;;112;61;0.1;163.0;22.2;60.0;761.0;0.0
2019-12-12 09:00:00;1.99;132.0;63.0;187.0;116;59;0.1;154.0;24.0;52.0;762.0;0.0
2019-12-12 10:00:00;1.29;103.0;65.0;161.0;122;62;0.2;201.0;25.5;46.0;762.0;0.0
2019-12-12 11:00:00;0.94;59.0;59.0;115.0;106;59;0.3;83.0;27.6;38.0;762.0;0.0
2019-12-12 12:00:00;0.77;39.0;44.0;78.0;98;54;0.4;93.0;29.2;33.0;761.0;0.0
2019-12-12 13:00:00;0.44;12.0;18.0;26.0;75;37;1.0;81.0;29.9;32.0;760.0;0.0
2019-12-12 14:00:00;0.49;43.0;33.0;63.0;48;29;0.5;84.0;30.6;32.0;759.0;0.0
2019-12-12 15:00:00;0.51;51.0;46.0;93.0;55;31;0.3;96.0;32.1;29.0;758.0;0.0
2019-12-12 16:00:00;0.35;8.0;15.0;23.0;62;28;0.8;77.0;31.5;29.0;758.0;0.0
2019-12-12 17:00:00;0.53;8.0;16.0;21.0;43;23;0.6;80.0;30.9;31.0;758.0;0.0
2019-12-12 18:00:00;0.52;2.0;21.0;23.0;47;28;0.6;79.0;29.3;35.0;759.0;0.0
2019-12-12 19:00:00;0.94;2.0;46.0;47.0;66;30;0.4;81.0;28.3;38.0;759.0;0.0
2019-12-12 20:00:00;1.05;17.0;63.0;79.0;79;43;0.3;86.0;27.7;41.0;760.0;0.0
2019-12-12 21:00:00;2.27;246.0;70.0;307.0;85;43;0.1;267.0;27.2;43.0;760.0;0.0
2019-12-12 22:00:00;1.5;80.0;65.0;144.0;103;52;0.2;87.0;27.0;42.0;761.0;0.0
2019-12-12 23:00:00;0.8;6.0;43.0;49.0;77;42;0.4;84.0;26.0;45.0;761.0;0.0
2019-12-13 00:00:00;0.85;17.0;38.0;52.0;77;41;0.2;91.0;25.4;46.0;761.0;0.0
2019-12-13 01:00:00;1.08;60.0;49.0;107.0;77;46;0.1;131.0;25.0;48.0;761.0;0.0
2019-12-13 02:00:00;0.7;18.0;36.0;53.0;82;45;0.2;84.0;24.3;50.0;760.0;0.0
2019-12-13 03:00:00;0.85;12.0;31.0;43.0;67;43;0.2;92.0;23.7;53.0;760.0;0.0
2019-12-13 04:00:00;1.26;57.0;40.0;97.0;82;48;0.1;165.0;23.3;57.0;760.0;0.0
2019-12-13 05:00:00;1.51;67.0;41.0;107.0;84;56;0.2;128.0;22.8;59.0;760.0;0.0
2019-12-13 06:00:00;1.19;45.0;49.0;90.0;92;55;0.3;84.0;22.5;61.0;760.0;0.0
2019-12-13 07:00:00;;;;;86;55;0.3;88.0;22.3;61.0;761.0;0.0
2019-12-13 08:00:00;2.47;155.0;60.0;205.0;94;60;0.3;215.0;22.4;62.0;761.0;0.0
2019-12-13 09:00:00;1.41;60.0;50.0;102.0;127;77;0.2;86.0;24.0;53.0;762.0;0.0
2019-12-13 10:00:00;1.32;78.0;63.0;135.0;86;53;0.2;125.0;26.0;46.0;762.0;0.0
2019-12-13 11:00:00;1.16;73.0;57.0;118.0;91;53;0.3;104.0;28.0;39.0;762.0;0.0
2019-12-13 12:00:00;1.41;106.0;68.0;153.0;80;37;0.2;164.0;30.2;35.0;762.0;0.0
2019-12-13 13:00:00;1.06;80.0;54.0;125.0;94;41;0.3;113.0;31.1;33.0;761.0;0.0
2019-12-13 14:00:00;0.91;23.0;28.0;47.0;70;31;0.7;85.0;31.3;33.0;760.0;0.0
2019-12-13 15:00:00;0.87;30.0;35.0;65.0;59;31;0.7;87.0;31.9;33.0;760.0;0.0
2019-12-13 16:00:00;0.97;49.0;50.0;97.0;65;28;0.3;94.0;32.5;33.0;759.0;0.0
2019-12-13 17:00:00;1.17;40.0;51.0;75.0;69;35;0.4;85.0;31.8;34.0;760.0;0.0
2019-12-13 18:00:00;0.94;13.0;36.0;50.0;71;38;0.2;91.0;30.2;36.0;760.0;0.0
2019-12-13 19:00:00;1.03;1.0;38.0;39.0;76;40;0.4;82.0;29.1;43.0;760.0;0.0
2019-12-13 20:00:00;1.42;13.0;56.0;68.0;77;39;0.3;83.0;28.3;48.0;761.0;0.0
2019-12-13 21:00:00;2.01;103.0;71.0;166.0;89;43;0.1;145.0;27.9;50.0;761.0;0.0
2019-12-13 22:00:00;2.48;141.0;81.0;217.0;86;48;0.1;118.0;27.7;50.0;762.0;0.0
2019-12-13 23:00:00;1.44;41.0;63.0;101.0;99;54;0.3;92.0;27.2;48.0;762.0;0.0
2019-12-14 00:00:00;0.88;29.0;47.0;73.0;81;45;0.2;100.0;26.4;49.0;762.0;0.0
2019-12-14 01:00:00;0.87;72.0;52.0;123.0;74;45;0.2;182.0;25.8;53.0;761.0;0.0
2019-12-14 02:00:00;1.0;45.0;44.0;88.0;92;54;0.2;143.0;25.0;59.0;761.0;0.0
2019-12-14 03:00:00;0.88;51.0;51.0;100.0;95;62;0.2;185.0;24.8;60.0;761.0;0.0
2019-12-14 04:00:00;0.94;70.0;53.0;122.0;109;60;0.2;194.0;24.4;61.0;760.0;0.0
2019-12-14 05:00:00;0.9;88.0;55.0;142.0;122;68;0.3;205.0;23.8;62.0;761.0;0.0
2019-12-14 06:00:00;;;;;120;72;0.3;206.0;23.3;62.0;761.0;0.0
2019-12-14 07:00:00;1.18;105.0;52.0;153.0;114;65;0.2;202.0;22.9;62.0;761.0;0.0
2019-12-14 08:00:00;1.49;129.0;51.0;172.0;114;65;0.1;136.0;23.1;61.0;762.0;0.0
2019-12-14 09:00:00;1.49;153.0;62.0;200.0;112;70;0.1;102.0;24.4;57.0;763.0;0.0
2019-12-14 10:00:00;0.67;29.0;37.0;60.0;121;66;0.5;80.0;26.3;51.0;763.0;0.0
2019-12-14 11:00:00;0.73;71.0;47.0;106.0;75;46;0.2;79.0;28.5;45.0;763.0;
2019-12-14 12:00:00;0.56;46.0;35.0;77.0;77;36;0.4;99.0;30.1;41.0;762.0;0.0
2019-12-14 13:00:00;0.73;75.0;54.0;125.0;67;26;0.2;147.0;31.5;37.0;761.0;0.0
2019-12-14 14:00:00;0.42;44.0;25.0;62.0;52;19;0.5;83.0;31.8;36.0;760.0;0.0
2019-12-14 15:00:00;0.57;75.0;48.0;114.0;46;20;0.2;120.0;32.9;34.0;759.0;0.0
2019-12-14 16:00:00;0.37;28.0;23.0;47.0;46;22;0.7;84.0;32.7;34.0;759.0;0.0
2019-12-14 17:00:00;0.35;12.0;21.0;32.0;40;12;0.9;79.0;31.7;37.0;759.0;0.0
2019-12-14 18:00:00;0.42;1.0;17.0;18.0;43;19;0.7;80.0;30.2;40.0;759.0;0.0
2019-12-14 19:00:00;0.72;8.0;36.0;43.0;46;19;0.4;85.0;29.5;43.0;759.0;0.0
2019-12-14 20:00:00;1.29;83.0;58.0;131.0;51;18;0.2;192.0;29.0;45.0;760.0;0.0
2019-12-14 21:00:00;1.24;63.0;78.0;131.0;72;31;0.2;173.0;28.5;48.0;760.0;0.0
2019-12-14 22:00:00;1.24;68.0;74.0;132.0;91;40;0.2;173.0;28.2;48.0;760.0;0.0
2019-12-14 23:00:00;1.09;56.0;68.0;122.0;91;50;0.2;177.0;27.8;48.0;760.0;0.0
2019-12-15 00:00:00;1.0;48.0;61.0;103.0;90;49;0.2;178.0;27.3;49.0;760.0;0.0
2019-12-15 01:00:00;1.35;22.0;50.0;69.0;81;42;0.2;182.0;26.9;49.0;760.0;0.0
2019-12-15 02:00:00;1.24;20.0;40.0;58.0;67;35;0.2;184.0;26.1;53.0;760.0;0.0
2019-12-15 03:00:00;1.45;48.0;44.0;90.0;80;46;0.2;189.0;25.6;56.0;760.0;0.0
2019-12-15 04:00:00;1.51;52.0;42.0;94.0;125;64;0.3;196.0;24.9;60.0;759.0;0.0
2019-12-15 05:00:00;;;;;115;65;0.2;198.0;24.6;60.0;759.0;0.0
2019-12-15 06:00:00;1.67;89.0;45.0;130.0;109;65;0.2;196.0;24.2;60.0;760.0;0.0
2019-12-15 07:00:00;1.63;110.0;54.0;157.0;113;64;0.2;196.0;23.8;58.0;760.0;0.0
2019-12-15 08:00:00;1.94;144.0;52.0;184.0;114;66;0.2;192.0;24.2;56.0;761.0;0.0
2019-12-15 09:00:00;1.91;143.0;69.0;194.0;119;72;0.2;195.0;25.5;51.0;761.0;0.0
2019-12-15 10:00:00;2.0;165.0;78.0;225.0;120;64;0.3;194.0;27.7;44.0;761.0;0.0
2019-12-15 11:00:00;1.67;112.0;74.0;173.0;134;61;0.4;210.0;29.5;39.0;761.0;0.0
2019-12-15 12:00:00;1.59;99.0;69.0;150.0;104;48;0.2;164.0;31.4;36.0;761.0;0.0
2019-12-15 13:00:00;1.04;33.0;36.0;62.0;83;40;0.5;85.0;32.7;35.0;760.0;0.0
2019-12-15 14:00:00;0.85;10.0;20.0;27.0;57;26;1.1;83.0;32.9;35.0;759.0;0.0
2019-12-15 15:00:00;0.88;8.0;15.0;22.0;50;21;0.8;78.0;33.3;35.0;758.0;0.0
2019-12-15 16:00:00;1.16;37.0;37.0;70.0;48;24;0.3;90.0;33.2;36.0;758.0;0.0
2019-12-15 17:00:00;1.15;31.0;31.0;59.0;56;28;0.3;93.0;32.4;39.0;758.0;0.0
2019-12-15 18:00:00;1.15;14.0;34.0;47.0;60;34;0.3;79.0;31.5;42.0;758.0;0.0
2019-12-15 19:00:00;1.16;4.0;36.0;39.0;66;31;0.5;81.0;30.7;44.0;758.0;0.0
2019-12-15 20:00:00;1.31;2.0;38.0;40.0;67;30;0.5;79.0;30.1;47.0;759.0;0.0
2019-12-15 21:00:00;1.52;20.0;51.0;70.0;63;31;0.3;90.0;29.8;48.0;759.0;0.0
2019-12-15 22:00:00;1.67;50.0;58.0;107.0;66;29;0.2;96.0;29.6;48.0;759.0;0.0
2019-12-15 23:00:00;2.32;132.0;60.0;187.0;65;35;0.0;159.0;28.9;51.0;759.0;0.0
2019-12-16 00:00:00;2.47;132.0;53.0;186.0;68;34;0.2;234.0;28.5;53.0;759.0;0.0
2019-12-16 01:00:00;1.22;108.0;49.0;157.0;73;34;0.2;221.0;28.2;54.0;759.0;0.0
2019-12-16 02:00:00;0.89;72.0;47.0;118.0;60;33;0.2;197.0;27.5;57.0;759.0;0.0
2019-12-16 03:00:00;0.61;60.0;44.0;104.0;67;38;0.2;182.0;26.9;58.0;758.0;0.0
2019-12-16 04:00:00;;;;;87;41;0.2;192.0;26.3;60.0;758.0;0.0
2019-12-16 05:00:00;0.61;38.0;45.0;82.0;81;48;0.2;193.0;25.5;60.0;758.0;0.0
2019-12-16 06:00:00;0.94;102.0;48.0;145.0;102;69;0.2;197.0;25.2;62.0;758.0;0.0
2019-12-16 07:00:00;1.23;131.0;53.0;175.0;121;77;0.3;207.0;24.9;63.0;758.0;
2019-12-16 08:00:00;1.15;96.0;49.0;137.0;132;79;0.2;192.0;25.1;60.0;759.0;0.0
2019-12-16 09:00:00;1.52;129.0;71.0;181.0;127;74;0.2;190.0;26.2;55.0;760.0;0.0
2019-12-16 10:00:00;1.0;100.0;59.0;150.0;139;71;0.2;122.0;28.1;50.0;760.0;0.0
2019-12-16 11:00:00;0.14;16.0;26.0;38.0;114;55;0.9;80.0;29.8;47.0;760.0;0.0
2019-12-16 12:00:00;0.0;11.0;16.0;26.0;69;33;1.1;83.0;31.1;44.0;760.0;0.0
2019-12-16 13:00:00;0.23;6.0;15.0;20.0;47;22;1.0;79.0;31.9;42.0;759.0;0.0
2019-12-16 14:00:00;0.18;2.0;10.0;12.0;38;14;1.3;80.0;32.1;42.0;758.0;0.0
2019-12-16 15:00:00;0.06;6.0;15.0;20.0;46;17;1.0;80.0;33.0;40.0;758.0;0.0
2019-12-16 16:00:00;0.1;21.0;22.0;39.0;48;20;0.7;82.0;33.4;38.0;758.0;0.0
2019-12-16 17:00:00;0.06;21.0;22.0;40.0;35;17;0.7;85.0;32.8;39.0;758.0;0.0
2019-12-16 18:00:00;0.03;2.0;19.0;20.0;34;20;0.9;77.0;31.4;42.0;758.0;0.0
2019-12-16 19:00:00;0.18;4.0;29.0;33.0;41;16;0.4;79.0;30.6;46.0;758.0;0.0
2019-12-16 20:00:00;0.82;95.0;56.0;146.0;52;23;0.2;103.0;30.1;49.0;759.0;0.0
2019-12-16 21:00:00;1.27;158.0;66.0;214.0;62;34;0.1;121.0;29.8;50.0;759.0;0.0
2019-12-16 22:00:00;1.02;136.0;64.0;190.0;70;30;0.1;126.0;29.5;52.0;760.0;0.0
2019-12-16 23:00:00;0.55;51.0;48.0;98.0;78;35;0.3;93.0;29.1;53.0;760.0;0.0
2019-12-17 00:00:00;0.44;64.0;43.0;106.0;67;31;0.2;96.0;28.4;56.0;760.0;0.0
2019-12-17 01:00:00;1.36;62.0;37.0;99.0;62;32;0.2;176.0;27.8;59.0;759.0;0.0
2019-12-17 02:00:00;1.18;47.0;38.0;84.0;71;35;0.2;135.0;27.4;60.0;759.0;0.0
2019-12-17 03:00:00;;;;;73;37;0.2;171.0;27.0;62.0;759.0;0.0
2019-12-17 04:00:00;1.35;65.0;36.0;101.0;77;41;0.2;169.0;26.6;64.0;758.0;0.0
2019-12-17 05:00:00;1.54;73.0;48.0;121.0;74;45;0.1;151.0;26.2;65.0;758.0;0.0
2019-12-17 06:00:00;1.92;137.0;57.0;192.0;85;58;0.2;166.0;26.1;66.0;759.0;0.0
2019-12-17 07:00:00;2.23;139.0;71.0;200.0;112;67;0.2;199.0;25.8;68.0;759.0;0.0
2019-12-17 08:00:00;2.13;97.0;74.0;164.0;125;80;0.2;204.0;26.1;66.0;760.0;0.0
2019-12-17 09:00:00;2.1;121.0;74.0;179.0;132;85;0.2;188.0;27.6;58.0;760.0;0.0
2019-12-17 10:00:00;1.83;105.0;83.0;178.0;132;69;0.3;210.0;29.1;53.0;760.0;0.0
2019-12-17 11:00:00;1.22;56.0;55.0;107.0;136;63;0.4;88.0;31.4;43.0;760.0;0.0
2019-12-17 12:00:00;0.75;62.0;40.0;96.0;84;36;0.5;85.0;32.9;38.0;760.0;0.0
2019-12-17 13:00:00;0.42;6.0;14.0;20.0;48;16;0.9;81.0;33.3;38.0;759.0;0.0
2019-12-17 14:00:00;0.47;13.0;18.0;29.0;44;13;1.0;79.0;33.6;37.0;758.0;0.0
2019-12-17 15:00:00;0.68;24.0;27.0;50.0;30;12;0.7;82.0;34.7;35.0;758.0;
2019-12-17 16:00:00;0.84;37.0;29.0;56.0;38;17;0.5;88.0;35.0;34.0;757.0;0.0
2019-12-17 17:00:00;1.41;73.0;44.0;111.0;45;21;0.3;102.0;34.4;36.0;757.0;0.0
2019-12-17 18:00:00;1.34;60.0;47.0;106.0;46;19;0.2;95.0;32.8;39.0;758.0;0.0
2019-12-17 19:00:00;1.46;82.0;48.0;126.0;41;19;0.1;114.0;32.0;41.0;758.0;0.0
2019-12-17 20:00:00;2.36;159.0;74.0;215.0;52;18;0.2;201.0;31.6;44.0;759.0;0.0
2019-12-17 21:00:00;1.94;128.0;80.0;200.0;76;32;0.2;195.0;31.1;46.0;759.0;0.0
2019-12-17 22:00:00;2.21;164.0;84.0;240.0;93;50;0.2;194.0;30.6;47.0;759.0;0.0
2019-12-17 23:00:00;1.87;131.0;73.0;196.0;100;55;0.2;168.0;30.0;48.0;759.0;0.0
2019-12-18 00:00:00;1.49;89.0;71.0;158.0;113;57;0.1;151.0;29.6;50.0;759.0;0.0
2019-12-18 01:00:00;1.02;83.0;69.0;151.0;90;52;0.2;148.0;29.3;51.0;759.0;0.0
2019-12-18 02:00:00;;;;;90;47;0.3;83.0;28.4;55.0;758.0;0.0
2019-12-18 03:00:00;0.71;39.0;48.0;85.0;82;42;0.3;84.0;27.4;60.0;758.0;0.0
2019-12-18 04:00:00;0.94;66.0;42.0;106.0;91;53;0.1;133.0;27.1;63.0;758.0;0.0
2019-12-18 05:00:00;1.11;107.0;48.0;153.0;90;50;0.2;198.0;27.0;63.0;758.0;0.0
2019-12-18 06:00:00;0.79;61.0;39.0;94.0;96;51;0.2;102.0;26.6;65.0;758.0;0.0
2019-12-18 07:00:00;0.64;38.0;31.0;67.0;78;45;0.3;76.0;26.0;68.0;759.0;0.0
2019-12-18 08:00:00;0.68;39.0;30.0;67.0;75;46;0.6;73.0;26.3;66.0;760.0;0.0
2019-12-18 09:00:00;0.49;13.0;25.0;38.0;81;43;1.0;77.0;28.0;58.0;760.0;0.0
2019-12-18 10:00:00;0.22;6.0;17.0;23.0;73;36;1.3;79.0;30.0;48.0;761.0;0.0
2019-12-18 11:00:00;0.0;3.0;10.0;12.0;46;19;1.7;80.0;31.1;43.0;760.0;0.0
2019-12-18 12:00:00;0.03;10.0;15.0;23.0;38;12;1.1;82.0;31.8;43.0;760.0;0.0
2019-12-18 13:00:00;0.14;5.0;15.0;20.0;35;20;1.1;81.0;32.4;43.0;759.0;0.0
2019-12-18 14:00:00;0.08;12.0;18.0;30.0;44;21;0.8;81.0;32.9;42.0;758.0;0.0
2019-12-18 15:00:00;0.16;18.0;25.0;39.0;40;19;0.8;76.0;33.8;38.0;758.0;0.0
2019-12-18 16:00:00;0.26;28.0;22.0;46.0;40;13;0.5;79.0;34.1;37.0;757.0;0.0
2019-12-18 17:00:00;0.27;16.0;23.0;37.0;45;25;0.6;77.0;33.7;38.0;757.0;0.0
2019-12-18 18:00:00;0.28;12.0;26.0;37.0;39;20;0.4;78.0;32.2;42.0;758.0;0.0
2019-12-18 19:00:00;0.8;55.0;51.0;88.0;46;21;0.2;91.0;31.6;44.0;758.0;0.0
2019-12-18 20:00:00;0.87;59.0;60.0;116.0;47;18;0.2;69.0;30.8;47.0;759.0;0.0
2019-12-18 21:00:00;1.09;68.0;68.0;133.0;62;31;0.1;42.0;30.3;49.0;759.0;0.0
2019-12-18 22:00:00;1.08;84.0;73.0;156.0;69;32;0.2;73.0;29.7;52.0;760.0;0.0
2019-12-18 23:00:00;0.65;36.0;66.0;100.0;82;41;0.2;50.0;29.1;56.0;760.0;0.0
2019-12-19 00:00:00;0.11;3.0;34.0;38.0;79;42;0.1;358.0;28.4;58.0;760.0;0.0
2019-12-19 01:00:00;;;;;50;28;0.2;18.0;28.1;62.0;760.0;0.0
2019-12-19 02:00:00;0.14;6.0;28.0;33.0;46;30;0.1;7.0;27.8;64.0;759.0;0.0
2019-12-19 03:00:00;0.34;18.0;36.0;53.0;50;29;0.1;71.0;27.5;63.0;759.0;0.0
2019-12-19 04:00:00;0.25;12.0;35.0;47.0;58;28;0.2;63.0;27.3;65.0;759.0;0.0
2019-12-19 05:00:00;0.42;18.0;38.0;56.0;50;26;0.1;44.0;27.1;68.0;759.0;0.0
2019-12-19 06:00:00;0.87;70.0;58.0;126.0;61;36;0.2;82.0;27.0;70.0;759.0;0.0
2019-12-19 07:00:00;0.8;36.0;50.0;84.0;88;50;0.5;77.0;26.4;77.0;759.0;0.0
2019-12-19 08:00:00;0.79;36.0;45.0;79.0;96;68;0.6;73.0;26.2;80.0;760.0;0.0
2019-12-19 09:00:00;0.7;15.0;42.0;57.0;118;77;0.6;74.0;27.4;73.0;760.0;0.0
2019-12-19 10:00:00;0.81;33.0;48.0;78.0;107;73;0.3;78.0;29.0;62.0;761.0;0.0
2019-12-19 11:00:00;0.61;58.0;57.0;109.0;82;52;0.3;94.0;30.9;51.0;761.0;0.0
2019-12-19 12:00:00;0.67;99.0;69.0;158.0;80;47;0.2;126.0;32.6;44.0;760.0;0.0
2019-12-19 13:00:00;0.02;11.0;18.0;27.0;80;40;0.9;77.0;33.1;39.0;759.0;0.0
2019-12-19 14:00:00;0.21;66.0;47.0;107.0;44;20;0.3;112.0;33.8;37.0;758.0;0.0
2019-12-19 15:00:00;0.1;7.0;19.0;29.0;46;24;0.9;78.0;34.3;36.0;757.0;0.0
2019-12-19 16:00:00;0.38;62.0;34.0;94.0;43;21;0.5;80.0;34.8;35.0;757.0;0.0
2019-12-19 17:00:00;0.18;5.0;19.0;24.0;52;24;0.8;75.0;33.8;38.0;757.0;0.0
2019-12-19 18:00:00;0.53;48.0;33.0;77.0;46;22;0.4;83.0;32.4;42.0;757.0;0.0
2019-12-19 19:00:00;1.33;124.0;67.0;180.0;50;24;0.1;174.0;31.8;44.0;757.0;0.0
2019-12-19 20:00:00;1.06;102.0;59.0;153.0;74;36;0.1;126.0;31.1;46.0;758.0;0.0
2019-12-19 21:00:00;1.56;212.0;73.0;276.0;71;36;0.1;150.0;30.8;48.0;758.0;0.0
2019-12-19 22:00:00;1.36;131.0;66.0;194.0;89;45;0.3;67.0;30.3;51.0;759.0;0.0
2019-12-19 23:00:00;0.57;19.0;50.0;69.0;91;41;0.2;44.0;29.0;65.0;759.0;0.0
2019-12-20 00:00:00;;;;;81;41;0.1;62.0;28.1;69.0;759.0;0.0
2019-12-20 01:00:00;0.64;15.0;40.0;54.0;57;31;0.1;43.0;28.1;64.0;758.0;0.0
2019-12-20 02:00:00;0.67;12.0;40.0;51.0;55;28;0.2;61.0;28.0;62.0;758.0;0.0
2019-12-20 03:00:00;0.63;11.0;42.0;53.0;64;30;0.2;70.0;27.7;63.0;757.0;0.0
2019-12-20 04:00:00;0.59;4.0;29.0;33.0;55;28;0.2;73.0;27.4;70.0;757.0;0.0
2019-12-20 05:00:00;0.95;36.0;37.0;71.0;45;23;0.2;78.0;27.1;73.0;757.0;0.0
2019-12-20 06:00:00;1.2;67.0;45.0;110.0;65;29;0.1;77.0;27.0;77.0;758.0;0.0
2019-12-20 07:00:00;1.39;63.0;44.0;107.0;77;42;0.3;85.0;26.6;80.0;758.0;0.0
2019-12-20 08:00:00;1.3;45.0;38.0;82.0;81;44;0.5;77.0;26.3;81.0;759.0;0.0
2019-12-20 09:00:00;1.19;25.0;41.0;64.0;98;61;0.4;80.0;27.3;78.0;760.0;0.0
2019-12-20 10:00:00;1.38;64.0;53.0;113.0;105;72;0.2;105.0;28.9;67.0;760.0;0.0
2019-12-20 11:00:00;0.92;45.0;46.0;85.0;101;57;0.4;89.0;30.6;55.0;760.0;0.0
2019-12-20 12:00:00;0.57;4.0;24.0;29.0;69;37;0.9;81.0;31.3;50.0;759.0;0.0
2019-12-20 13:00:00;0.48;2.0;17.0;20.0;60;30;1.2;78.0;31.8;45.0;758.0;0.0
2019-12-20 14:00:00;0.45;7.0;15.0;22.0;53;28;1.1;78.0;32.9;39.0;757.0;0.0
2019-12-20 15:00:00;0.45;4.0;14.0;19.0;44;16;1.1;79.0;33.4;40.0;757.0;0.0
2019-12-20 16:00:00;0.65;14.0;24.0;38.0;45;24;0.6;83.0;32.5;43.0;756.0;0.0
2019-12-20 17:00:00;0.55;2.0;18.0;20.0;54;21;0.8;82.0;32.7;43.0;757.0;0.0
2019-12-20 18:00:00;0.58;2.0;19.0;21.0;51;21;0.7;79.0;31.6;45.0;757.0;0.0
2019-12-20 19:00:00;0.77;4.0;34.0;38.0;48;22;0.3;85.0;31.0;48.0;758.0;0.0
2019-12-20 20:00:00;1.31;64.0;48.0;105.0;53;26;0.2;94.0;30.6;50.0;758.0;0.0
2019-12-20 21:00:00;1.83;141.0;68.0;195.0;62;31;0.1;152.0;30.3;52.0;759.0;0.0
2019-12-20 22:00:00;1.66;104.0;68.0;166.0;82;38;0.3;242.0;29.8;56.0;759.0;0.0
2019-12-20 23:00:00;;;;;92;54;0.2;230.0;29.5;60.0;759.0;0.0
2019-12-21 00:00:00;1.07;36.0;60.0;93.0;143;84;0.2;56.0;28.7;69.0;759.0;0.0
2019-12-21 01:00:00;0.92;4.0;40.0;45.0;84;52;0.2;37.0;28.3;68.0;759.0;0.0
2019-12-21 02:00:00;0.74;3.0;29.0;32.0;66;41;0.2;60.0;28.2;65.0;758.0;0.0
2019-12-21 03:00:00;0.93;15.0;35.0;49.0;53;31;0.2;71.0;28.0;64.0;758.0;0.0
2019-12-21 04:00:00;0.93;21.0;36.0;56.0;52;28;0.2;58.0;27.7;66.0;758.0;0.0
2019-12-21 05:00:00;1.18;34.0;40.0;73.0;40;26;0.1;43.0;27.6;67.0;758.0;0.0
2019-12-21 06:00:00;1.19;45.0;48.0;91.0;46;26;0.2;60.0;27.4;69.0;758.0;0.0
2019-12-21 07:00:00;1.87;160.0;61.0;212.0;53;32;0.1;93.0;27.3;72.0;759.0;0.0
2019-12-21 08:00:00;1.61;54.0;50.0;102.0;82;47;0.3;72.0;27.3;73.0;760.0;0.0
2019-12-21 09:00:00;1.52;62.0;56.0;111.0;78;44;0.3;79.0;28.3;70.0;760.0;0.0
2019-12-21 10:00:00;1.2;33.0;49.0;79.0;74;41;0.2;240.0;29.7;62.0;760.0;0.0
2019-12-21 11:00:00;0.99;34.0;35.0;64.0;65;37;0.6;79.0;31.1;53.0;760.0;0.0
2019-12-21 12:00:00;0.91;23.0;28.0;47.0;65;35;0.8;80.0;31.9;49.0;759.0;0.0
2019-12-21 13:00:00;0.79;11.0;16.0;27.0;60;26;0.8;78.0;32.3;46.0;758.0;0.0
2019-12-21 14:00:00;0.76;17.0;21.0;36.0;46;23;0.7;77.0;33.1;41.0;758.0;0.0
2019-12-21 15:00:00;0.98;71.0;50.0;113.0;45;23;0.3;89.0;34.4;36.0;757.0;0.0
2019-12-21 16:00:00;0.79;30.0;26.0;52.0;62;33;0.5;80.0;34.4;33.0;757.0;0.0
2019-12-21 17:00:00;1.02;65.0;40.0;98.0;46;22;0.3;101.0;34.1;34.0;757.0;0.0
2019-12-21 18:00:00;0.88;4.0;23.0;27.0;50;19;0.4;82.0;32.4;38.0;757.0;0.0
2019-12-21 19:00:00;1.46;50.0;72.0;120.0;47;17;0.4;241.0;31.3;51.0;758.0;0.0
2019-12-21 20:00:00;1.65;57.0;81.0;138.0;67;43;0.3;244.0;30.6;56.0;758.0;0.0
2019-12-21 21:00:00;1.91;68.0;78.0;142.0;84;46;0.2;56.0;30.3;57.0;759.0;0.0
2019-12-21 22:00:00;;;;;88;50;0.1;49.0;29.2;67.0;759.0;0.0
2019-12-21 23:00:00;0.93;7.0;32.0;37.0;86;53;0.2;52.0;28.3;72.0;759.0;0.0
2019-12-22 00:00:00;0.73;3.0;21.0;24.0;69;41;0.2;16.0;28.0;70.0;759.0;0.0
2019-12-22 01:00:00;0.39;1.0;15.0;16.0;51;29;0.1;5.0;27.7;70.0;759.0;0.0
2019-12-22 02:00:00;0.39;1.0;16.0;18.0;44;21;0.1;15.0;27.4;74.0;758.0;0.0
2019-12-22 03:00:00;0.48;4.0;18.0;22.0;36;22;0.1;71.0;27.1;77.0;758.0;0.0
2019-12-22 04:00:00;0.61;14.0;23.0;37.0;44;24;0.1;48.0;27.0;77.0;758.0;0.0
2019-12-22 05:00:00;0.64;19.0;25.0;44.0;43;22;0.1;71.0;26.8;77.0;758.0;0.0
2019-12-22 06:00:00;1.01;70.0;33.0;102.0;36;20;0.1;79.0;26.6;77.0;758.0;0.0
2019-12-22 07:00:00;1.47;139.0;41.0;170.0;57;34;0.2;95.0;26.6;79.0;759.0;0.0
2019-12-22 08:00:00;1.0;33.0;32.0;62.0;75;41;0.3;77.0;26.5;81.0;760.0;0.0
