Timestamp;CO; NO ; NO2; NOX;PM10;PM2.5; Wind speed; Wind dir; Temp; Rel hum; Pressure; Rain
2019-09-02 14:00:00;0.47;18.0;14.0;30.0;23;4;2.1;253.0;30.5;55.0;755.0;0.0
2019-09-02 15:00:00;0.47;15.0;13.0;28.0;19;3;1.8;256.0;30.9;53.0;754.0;0.0
2019-09-02 16:00:00;0.48;15.0;13.0;28.0;20;7;2.1;253.0;30.9;54.0;754.0;0.0
2019-09-02 17:00:00;;;;;19;4;1.6;252.0;30.7;55.0;754.0;0.0
2019-09-02 18:00:00;0.71;25.0;22.0;46.0;24;3;1.7;250.0;29.6;59.0;754.0;0.0
2019-09-02 19:00:00;0.63;20.0;20.0;39.0;23;5;1.7;259.0;29.0;62.0;755.0;0.0
2019-09-02 20:00:00;0.61;17.0;17.0;33.0;20;6;1.6;261.0;28.6;64.0;755.0;0.0
2019-09-02 21:00:00;0.59;17.0;16.0;33.0;16;6;1.5;258.0;28.2;65.0;756.0;0.0
2019-09-02 22:00:00;0.57;29.0;16.0;44.0;23;6;1.3;255.0;28.3;64.0;756.0;0.0
2019-09-02 23:00:00;0.59;37.0;16.0;52.0;21;4;1.0;247.0;27.4;70.0;757.0;0.0
2019-09-03 00:00:00;0.57;22.0;15.0;37.0;18;6;0.7;244.0;25.1;85.0;757.0;1.8
2019-09-03 01:00:00;0.38;13.0;14.0;27.0;22;11;0.6;258.0;24.7;88.0;756.0;1.2
2019-09-03 02:00:00;0.37;10.0;12.0;22.0;15;8;0.4;259.0;24.6;88.0;756.0;0.6
2019-09-03 03:00:00;0.31;6.0;13.0;19.0;17;11;0.1;303.0;24.7;87.0;755.0;0.2
2019-09-03 04:00:00;0.36;12.0;14.0;26.0;20;7;0.2;49.0;24.8;89.0;755.0;0.0
2019-09-03 05:00:00;0.35;8.0;13.0;21.0;21;11;0.1;308.0;25.0;86.0;755.0;0.0
2019-09-03 06:00:00;0.49;21.0;16.0;36.0;18;8;0.1;21.0;25.1;87.0;755.0;0.0
2019-09-03 07:00:00;0.55;27.0;17.0;43.0;15;7;0.2;308.0;25.3;87.0;755.0;0.0
2019-09-03 08:00:00;1.04;58.0;21.0;79.0;16;9;0.2;275.0;25.7;85.0;755.0;0.0
2019-09-03 09:00:00;0.89;53.0;20.0;73.0;23;10;0.4;271.0;26.6;80.0;756.0;0.0
2019-09-03 10:00:00;0.91;56.0;22.0;78.0;34;8;0.7;261.0;27.5;74.0;756.0;0.0
2019-09-03 11:00:00;0.63;36.0;19.0;53.0;40;15;1.7;251.0;28.9;67.0;756.0;0.0
2019-09-03 12:00:00;0.52;28.0;19.0;47.0;33;12;1.5;246.0;29.6;63.0;755.0;0.0
2019-09-03 13:00:00;0.5;26.0;22.0;47.0;33;12;1.6;254.0;30.2;62.0;755.0;0.0
2019-09-03 14:00:00;0.43;20.0;18.0;38.0;34;11;1.5;253.0;29.5;65.0;754.0;2.2
2019-09-03 15:00:00;0.48;17.0;17.0;34.0;30;8;1.5;258.0;26.8;82.0;754.0;0.0
2019-09-03 16:00:00;;;;;21;8;1.3;258.0;27.4;78.0;754.0;0.0
2019-09-03 17:00:00;0.7;31.0;25.0;56.0;42;15;1.3;252.0;28.1;71.0;754.0;0.0
2019-09-03 18:00:00;0.57;35.0;21.0;52.0;34;10;1.2;248.0;28.5;63.0;754.0;0.0
2019-09-03 19:00:00;0.82;43.0;26.0;65.0;20;6;1.2;246.0;27.9;68.0;754.0;0.0
2019-09-03 20:00:00;0.9;56.0;23.0;76.0;19;7;1.1;245.0;27.6;70.0;755.0;0.0
2019-09-03 21:00:00;0.74;50.0;24.0;70.0;31;10;1.0;245.0;27.1;75.0;756.0;0.2
2019-09-03 22:00:00;0.78;52.0;19.0;69.0;23;7;0.4;234.0;25.5;87.0;756.0;0.2
2019-09-03 23:00:00;0.78;60.0;22.0;81.0;24;9;0.5;242.0;25.5;87.0;756.0;0.0
2019-09-04 00:00:00;0.39;22.0;16.0;38.0;24;10;1.0;244.0;25.4;85.0;756.0;0.0
2019-09-04 01:00:00;0.35;11.0;12.0;24.0;18;10;1.2;251.0;25.5;84.0;755.0;0.0
2019-09-04 02:00:00;0.34;8.0;13.0;21.0;18;6;1.6;255.0;25.6;83.0;754.0;0.0
2019-09-04 03:00:00;0.29;6.0;12.0;18.0;21;4;1.7;252.0;25.7;82.0;754.0;0.0
2019-09-04 04:00:00;0.33;9.0;11.0;20.0;19;10;0.9;255.0;25.6;82.0;754.0;0.0
2019-09-04 05:00:00;0.43;16.0;13.0;29.0;22;7;0.5;258.0;25.7;81.0;754.0;0.0
2019-09-04 06:00:00;0.6;40.0;16.0;55.0;26;8;0.6;249.0;25.7;80.0;754.0;0.0
2019-09-04 07:00:00;0.67;48.0;15.0;62.0;29;7;0.7;255.0;25.9;78.0;755.0;0.0
2019-09-04 08:00:00;1.1;65.0;18.0;83.0;30;13;0.3;268.0;26.4;76.0;756.0;0.0
2019-09-04 09:00:00;1.06;71.0;22.0;93.0;33;9;0.8;253.0;27.2;72.0;756.0;0.0
2019-09-04 10:00:00;0.9;59.0;24.0;83.0;31;9;1.3;252.0;27.7;70.0;756.0;0.0
2019-09-04 11:00:00;0.67;38.0;22.0;59.0;29;10;1.4;258.0;28.2;68.0;756.0;0.0
2019-09-04 12:00:00;0.62;26.0;25.0;51.0;29;19;1.3;256.0;28.8;65.0;755.0;0.0
2019-09-04 13:00:00;0.5;28.0;24.0;51.0;38;15;1.7;256.0;29.4;62.0;755.0;0.0
2019-09-04 14:00:00;0.47;21.0;19.0;40.0;29;12;1.2;255.0;29.3;64.0;754.0;0.0
2019-09-04 15:00:00;;;;;22;9;1.0;258.0;29.4;66.0;754.0;0.0
2019-09-04 16:00:00;0.53;29.0;28.0;56.0;23;13;0.6;257.0;29.3;68.0;754.0;0.0
2019-09-04 17:00:00;0.51;11.0;20.0;31.0;29;11;0.2;7.0;28.5;72.0;754.0;0.0
2019-09-04 18:00:00;0.56;18.0;23.0;40.0;32;10;0.2;338.0;28.2;74.0;754.0;0.0
2019-09-04 19:00:00;0.78;29.0;27.0;56.0;28;10;0.3;263.0;28.4;72.0;754.0;0.0
2019-09-04 20:00:00;0.82;25.0;28.0;53.0;27;11;0.6;258.0;28.4;71.0;755.0;0.0
2019-09-04 21:00:00;0.8;37.0;27.0;63.0;26;15;1.1;255.0;28.3;71.0;755.0;0.0
2019-09-04 22:00:00;0.77;35.0;26.0;61.0;33;12;1.2;251.0;28.2;71.0;756.0;0.0
2019-09-04 23:00:00;0.63;34.0;24.0;57.0;30;13;0.7;261.0;28.2;69.0;756.0;0.0
2019-09-05 00:00:00;0.52;25.0;20.0;44.0;33;14;1.0;254.0;28.0;67.0;756.0;0.0
2019-09-05 01:00:00;0.24;12.0;17.0;29.0;30;11;1.1;261.0;27.8;66.0;756.0;0.0
2019-09-05 02:00:00;0.17;7.0;15.0;22.0;20;7;1.3;261.0;27.6;67.0;755.0;0.0
2019-09-05 03:00:00;0.13;7.0;14.0;21.0;15;9;1.4;256.0;27.4;66.0;755.0;0.0
2019-09-05 04:00:00;0.23;12.0;13.0;25.0;22;6;0.9;253.0;27.2;67.0;755.0;0.0
2019-09-05 05:00:00;0.35;33.0;17.0;49.0;21;4;0.5;254.0;27.0;70.0;755.0;0.0
2019-09-05 06:00:00;0.45;35.0;19.0;53.0;29;11;0.7;260.0;27.0;70.0;755.0;0.0
2019-09-05 07:00:00;0.64;62.0;22.0;84.0;31;13;0.6;262.0;27.2;68.0;755.0;0.0
2019-09-05 08:00:00;0.87;65.0;22.0;87.0;36;17;0.9;252.0;27.5;68.0;756.0;0.0
2019-09-05 09:00:00;0.64;47.0;21.0;68.0;40;18;0.9;264.0;28.2;63.0;756.0;0.0
2019-09-05 10:00:00;0.41;31.0;19.0;50.0;29;16;0.7;260.0;29.2;60.0;757.0;0.0
2019-09-05 11:00:00;0.33;31.0;24.0;53.0;20;10;1.1;261.0;30.7;57.0;756.0;0.0
2019-09-05 12:00:00;0.28;18.0;21.0;39.0;20;9;1.5;258.0;31.5;53.0;756.0;0.0
2019-09-05 13:00:00;0.23;15.0;23.0;38.0;23;13;1.9;255.0;32.1;51.0;755.0;0.0
2019-09-05 14:00:00;;;;;20;10;1.4;253.0;31.5;55.0;755.0;0.0
2019-09-05 15:00:00;0.26;16.0;21.0;37.0;26;9;1.7;258.0;32.1;53.0;754.0;0.0
2019-09-05 16:00:00;0.17;15.0;16.0;31.0;19;8;1.7;255.0;27.7;74.0;754.0;10.2
2019-09-05 17:00:00;0.51;29.0;21.0;50.0;24;8;1.3;252.0;25.0;91.0;754.0;0.6
2019-09-05 18:00:00;0.48;14.0;16.0;30.0;11;6;1.4;265.0;25.1;87.0;755.0;1.0
2019-09-05 19:00:00;0.75;37.0;24.0;60.0;10;4;0.9;260.0;25.5;83.0;755.0;0.0
2019-09-05 20:00:00;0.83;44.0;24.0;68.0;12;7;0.3;300.0;25.6;82.0;756.0;0.0
2019-09-05 21:00:00;1.1;97.0;26.0;117.0;17;8;0.1;2.0;26.0;81.0;756.0;0.0
2019-09-05 22:00:00;1.67;202.0;33.0;229.0;25;11;0.1;40.0;25.8;84.0;757.0;0.0
2019-09-05 23:00:00;1.34;139.0;26.0;165.0;66;22;0.1;334.0;25.9;83.0;757.0;0.0
2019-09-06 00:00:00;0.57;50.0;22.0;71.0;73;28;0.6;256.0;26.5;75.0;756.0;0.0
2019-09-06 01:00:00;0.48;35.0;19.0;53.0;47;16;0.7;249.0;26.5;75.0;756.0;0.0
2019-09-06 02:00:00;0.55;40.0;17.0;57.0;37;16;0.3;251.0;26.4;75.0;755.0;0.0
2019-09-06 03:00:00;0.56;50.0;16.0;66.0;41;18;0.1;259.0;26.2;76.0;755.0;0.0
2019-09-06 04:00:00;0.71;62.0;17.0;79.0;36;11;0.1;272.0;26.2;77.0;755.0;0.0
2019-09-06 05:00:00;0.88;74.0;20.0;93.0;39;12;0.1;13.0;26.2;76.0;755.0;0.0
2019-09-06 06:00:00;1.2;122.0;23.0;143.0;39;14;0.2;49.0;26.3;77.0;756.0;0.0
2019-09-06 07:00:00;1.14;114.0;25.0;137.0;60;21;0.1;1.0;26.3;77.0;756.0;0.0
2019-09-06 08:00:00;1.45;115.0;26.0;139.0;64;25;0.2;251.0;26.2;80.0;757.0;0.0
2019-09-06 09:00:00;1.1;89.0;25.0;112.0;54;26;0.3;61.0;26.0;85.0;757.0;0.0
2019-09-06 10:00:00;0.86;43.0;23.0;66.0;36;20;0.2;49.0;27.3;76.0;757.0;0.0
2019-09-06 11:00:00;0.48;35.0;24.0;58.0;35;14;0.4;277.0;29.0;65.0;757.0;0.0
2019-09-06 12:00:00;;;;;32;11;1.5;256.0;30.1;59.0;756.0;0.0
2019-09-06 13:00:00;0.91;20.0;25.0;45.0;28;9;1.0;264.0;31.3;56.0;;
2019-09-06 14:00:00;0.88;17.0;26.0;43.0;27;9;1.0;252.0;32.0;53.0;755.0;0.0
2019-09-06 15:00:00;0.86;8.0;26.0;34.0;26;9;0.5;265.0;31.1;57.0;754.0;0.0
2019-09-06 16:00:00;0.85;16.0;28.0;44.0;34;14;0.2;277.0;31.6;56.0;754.0;0.0
2019-09-06 17:00:00;0.85;7.0;22.0;29.0;31;14;0.2;307.0;30.6;60.0;754.0;0.0
2019-09-06 18:00:00;0.86;6.0;19.0;24.0;33;13;0.3;5.0;29.4;65.0;754.0;0.0
2019-09-06 19:00:00;0.92;6.0;22.0;28.0;25;16;0.3;40.0;29.0;66.0;755.0;0.0
2019-09-06 20:00:00;1.0;11.0;25.0;36.0;23;7;0.1;23.0;28.7;67.0;755.0;0.0
2019-09-06 21:00:00;1.09;23.0;26.0;49.0;28;11;1.2;252.0;29.0;64.0;756.0;0.0
2019-09-06 22:00:00;1.04;40.0;24.0;63.0;29;9;1.3;248.0;28.7;62.0;757.0;0.0
2019-09-06 23:00:00;0.87;29.0;16.0;44.0;36;14;1.4;250.0;28.3;62.0;757.0;0.0
2019-09-07 00:00:00;0.86;30.0;15.0;44.0;32;13;1.1;249.0;28.1;63.0;757.0;0.0
2019-09-07 01:00:00;0.91;27.0;14.0;40.0;32;16;0.8;247.0;27.9;64.0;756.0;0.0
2019-09-07 02:00:00;0.99;34.0;14.0;48.0;40;17;0.3;245.0;27.6;65.0;756.0;0.0
2019-09-07 03:00:00;0.85;17.0;12.0;29.0;35;15;0.3;264.0;27.6;66.0;756.0;0.0
2019-09-07 04:00:00;0.92;24.0;13.0;36.0;31;13;0.2;291.0;27.6;65.0;756.0;0.0
2019-09-07 05:00:00;1.34;87.0;16.0;102.0;29;13;0.0;36.0;27.5;66.0;756.0;0.0
2019-09-07 06:00:00;1.83;144.0;23.0;163.0;48;21;0.0;111.0;27.4;68.0;756.0;0.0
2019-09-07 07:00:00;2.2;191.0;28.0;216.0;64;26;0.1;237.0;27.5;68.0;757.0;0.0
2019-09-07 08:00:00;1.77;111.0;22.0;130.0;77;32;0.1;43.0;27.9;67.0;757.0;0.0
2019-09-07 09:00:00;1.28;52.0;18.0;71.0;55;23;0.1;12.0;28.7;65.0;757.0;0.0
2019-09-07 10:00:00;1.09;31.0;17.0;48.0;53;19;0.3;274.0;29.9;60.0;758.0;0.0
2019-09-07 11:00:00;0.96;28.0;19.0;46.0;41;13;1.5;253.0;30.7;56.0;757.0;0.0
2019-09-07 12:00:00;;;;;33;12;1.4;258.0;30.7;56.0;757.0;0.0
2019-09-07 13:00:00;0.85;14.0;18.0;32.0;34;18;1.4;255.0;30.7;57.0;757.0;0.0
2019-09-07 14:00:00;0.9;21.0;19.0;40.0;31;11;1.4;255.0;30.1;61.0;756.0;0.0
2019-09-07 15:00:00;0.83;19.0;14.0;33.0;36;13;1.8;255.0;32.0;52.0;755.0;0.0
2019-09-07 16:00:00;0.78;16.0;13.0;29.0;27;10;2.4;254.0;32.1;50.0;755.0;0.0
2019-09-07 17:00:00;0.87;14.0;15.0;28.0;15;6;2.1;254.0;31.9;51.0;754.0;0.0
2019-09-07 18:00:00;1.0;26.0;20.0;46.0;24;5;1.6;251.0;31.3;52.0;755.0;0.0
2019-09-07 19:00:00;1.1;33.0;25.0;59.0;20;8;1.2;247.0;30.8;54.0;755.0;0.0
2019-09-07 20:00:00;1.05;31.0;21.0;51.0;26;6;1.4;245.0;30.2;54.0;756.0;0.0
2019-09-07 21:00:00;1.01;26.0;20.0;45.0;25;5;1.7;252.0;29.8;55.0;757.0;0.0
2019-09-07 22:00:00;1.11;43.0;21.0;62.0;23;5;1.3;246.0;29.3;58.0;757.0;0.0
2019-09-07 23:00:00;1.08;36.0;20.0;55.0;30;11;1.1;248.0;28.9;60.0;758.0;0.0
2019-09-08 00:00:00;0.88;20.0;13.0;33.0;29;12;1.3;249.0;28.4;63.0;758.0;0.0
2019-09-08 01:00:00;0.9;14.0;12.0;25.0;24;11;1.0;248.0;28.0;65.0;757.0;0.0
2019-09-08 02:00:00;0.84;9.0;10.0;19.0;27;13;1.2;250.0;27.6;67.0;757.0;0.0
2019-09-08 03:00:00;0.9;17.0;13.0;30.0;24;10;0.9;248.0;27.3;68.0;757.0;0.0
2019-09-08 04:00:00;0.91;17.0;13.0;29.0;29;12;1.0;251.0;27.2;68.0;756.0;0.0
2019-09-08 05:00:00;0.91;21.0;13.0;35.0;28;14;1.0;252.0;27.1;68.0;757.0;0.0
2019-09-08 06:00:00;1.1;34.0;14.0;47.0;27;13;0.6;239.0;27.0;70.0;757.0;0.0
2019-09-08 07:00:00;1.13;40.0;14.0;54.0;44;18;0.6;250.0;26.8;71.0;757.0;0.0
2019-09-08 08:00:00;1.3;71.0;16.0;83.0;37;15;0.1;258.0;27.3;70.0;758.0;0.0
2019-09-08 09:00:00;1.29;58.0;19.0;75.0;38;13;0.5;256.0;28.5;65.0;758.0;0.0
2019-09-08 10:00:00;1.14;43.0;19.0;59.0;29;14;0.9;254.0;28.9;63.0;758.0;0.0
2019-09-08 11:00:00;;;;;24;9;0.8;271.0;29.5;61.0;758.0;0.0
2019-09-08 12:00:00;1.0;20.0;19.0;38.0;33;12;1.4;261.0;30.6;58.0;757.0;0.0
2019-09-08 13:00:00;0.93;14.0;15.0;29.0;27;12;1.8;252.0;31.4;55.0;757.0;0.0
2019-09-08 14:00:00;0.93;19.0;17.0;36.0;24;10;1.9;253.0;31.8;55.0;756.0;0.0
2019-09-08 15:00:00;0.98;10.0;25.0;35.0;25;8;0.7;273.0;31.5;58.0;755.0;0.0
2019-09-08 16:00:00;1.01;10.0;24.0;35.0;33;13;0.3;269.0;31.3;60.0;755.0;0.0
2019-09-08 17:00:00;0.95;6.0;16.0;21.0;30;12;0.5;286.0;30.7;63.0;755.0;0.0
2019-09-08 18:00:00;0.98;11.0;10.0;21.0;25;10;1.6;262.0;25.5;90.0;755.0;6.8
2019-09-08 19:00:00;1.12;19.0;17.0;35.0;18;7;1.0;267.0;26.4;79.0;756.0;0.0
2019-09-08 20:00:00;1.09;19.0;17.0;37.0;16;6;1.3;260.0;26.7;75.0;756.0;0.0
2019-09-08 21:00:00;1.12;25.0;19.0;41.0;24;7;1.6;253.0;27.1;71.0;756.0;0.0
2019-09-08 22:00:00;1.06;31.0;20.0;47.0;24;7;1.5;249.0;27.5;68.0;757.0;0.0
2019-09-08 23:00:00;0.9;15.0;14.0;29.0;20;5;2.2;252.0;27.5;67.0;757.0;0.0
2019-09-09 00:00:00;0.85;10.0;11.0;21.0;14;4;1.5;246.0;27.3;67.0;757.0;0.0
2019-09-09 01:00:00;0.82;8.0;12.0;20.0;12;4;0.8;242.0;27.0;69.0;757.0;0.0
2019-09-09 02:00:00;0.81;10.0;11.0;21.0;15;5;0.9;247.0;26.9;69.0;756.0;0.0
2019-09-09 03:00:00;0.82;12.0;12.0;24.0;14;4;0.6;255.0;26.8;70.0;756.0;0.0
2019-09-09 04:00:00;0.83;8.0;10.0;18.0;16;3;0.8;259.0;26.6;72.0;756.0;0.0
2019-09-09 05:00:00;0.93;18.0;13.0;31.0;19;6;0.9;249.0;26.4;72.0;755.0;0.0
2019-09-09 06:00:00;1.18;42.0;18.0;59.0;21;7;0.5;257.0;26.4;73.0;756.0;0.0
2019-09-09 07:00:00;1.35;59.0;21.0;78.0;27;10;0.9;249.0;26.5;73.0;756.0;0.0
2019-09-09 08:00:00;1.53;61.0;22.0;83.0;32;11;0.3;262.0;27.2;70.0;757.0;0.0
2019-09-09 09:00:00;1.3;38.0;20.0;57.0;34;15;0.3;63.0;28.3;67.0;758.0;0.0
2019-09-09 10:00:00;;;;;29;13;0.2;47.0;29.4;65.0;758.0;0.0
2019-09-09 11:00:00;1.02;21.0;24.0;44.0;36;14;0.0;293.0;30.6;61.0;757.0;0.0
2019-09-09 12:00:00;0.91;12.0;21.0;32.0;30;14;0.9;270.0;31.7;55.0;757.0;0.0
2019-09-09 13:00:00;0.9;17.0;20.0;37.0;34;15;1.3;258.0;32.5;52.0;756.0;0.0
2019-09-09 14:00:00;0.88;14.0;21.0;35.0;25;13;1.1;258.0;32.7;52.0;755.0;0.0
2019-09-09 15:00:00;0.88;10.0;19.0;29.0;30;11;0.9;267.0;31.8;56.0;755.0;0.0
2019-09-09 16:00:00;0.88;16.0;14.0;29.0;25;12;0.9;268.0;27.9;67.0;755.0;0.0
2019-09-09 17:00:00;1.11;25.0;20.0;45.0;20;10;0.4;277.0;28.6;64.0;754.0;0.0
2019-09-09 18:00:00;1.12;23.0;22.0;45.0;34;12;0.3;322.0;28.4;70.0;754.0;0.0
2019-09-09 19:00:00;1.09;13.0;19.0;32.0;32;14;0.3;2.0;28.2;76.0;755.0;0.0
2019-09-09 20:00:00;0.99;7.0;16.0;23.0;30;15;0.3;3.0;28.2;79.0;755.0;0.0
2019-09-09 21:00:00;1.06;11.0;16.0;27.0;36;14;0.2;337.0;28.3;80.0;756.0;0.0
2019-09-09 22:00:00;1.14;26.0;19.0;45.0;37;15;0.5;263.0;28.5;76.0;757.0;0.0
2019-09-09 23:00:00;1.1;31.0;18.0;48.0;37;14;1.1;249.0;28.7;70.0;757.0;0.0
2019-09-10 00:00:00;0.93;17.0;15.0;31.0;33;13;0.8;246.0;28.4;69.0;757.0;0.0
2019-09-10 01:00:00;0.75;12.0;11.0;23.0;28;12;0.7;245.0;28.0;67.0;756.0;0.0
2019-09-10 02:00:00;;;;;19;9;0.7;249.0;27.7;69.0;756.0;0.0
2019-09-10 03:00:00;0.84;13.0;11.0;23.0;23;11;1.0;245.0;27.4;67.0;756.0;0.0
2019-09-10 04:00:00;0.75;13.0;12.0;25.0;18;7;0.8;245.0;27.3;67.0;756.0;0.0
2019-09-10 05:00:00;0.78;14.0;12.0;26.0;21;6;0.6;258.0;27.3;66.0;756.0;0.0
2019-09-10 06:00:00;1.02;32.0;14.0;45.0;19;8;0.5;260.0;27.4;67.0;756.0;0.0
2019-09-10 07:00:00;1.22;51.0;17.0;68.0;25;11;0.6;256.0;27.4;67.0;757.0;0.0
2019-09-10 08:00:00;1.44;65.0;18.0;82.0;26;17;0.2;256.0;28.1;65.0;757.0;0.0
2019-09-10 09:00:00;;;;;37;17;0.2;58.0;28.9;64.0;758.0;0.0
2019-09-10 10:00:00;1.03;30.0;20.0;49.0;32;13;0.2;51.0;29.7;62.0;758.0;0.0
2019-09-10 11:00:00;0.9;17.0;20.0;37.0;23;11;0.1;37.0;30.8;58.0;758.0;0.0
2019-09-10 12:00:00;0.78;10.0;15.0;25.0;33;14;0.2;23.0;31.5;56.0;757.0;0.0
2019-09-10 13:00:00;0.71;6.0;10.0;16.0;23;11;0.1;329.0;32.0;53.0;757.0;0.0
2019-09-10 14:00:00;0.7;6.0;11.0;17.0;19;7;0.3;31.0;32.4;54.0;756.0;0.0
2019-09-10 15:00:00;0.69;8.0;10.0;18.0;19;6;0.5;29.0;31.5;57.0;756.0;0.0
2019-09-10 16:00:00;0.75;7.0;10.0;17.0;22;6;0.2;352.0;31.5;57.0;755.0;0.0
2019-09-10 17:00:00;0.8;6.0;11.0;18.0;24;7;0.2;347.0;30.4;62.0;755.0;0.0
2019-09-10 18:00:00;0.84;11.0;12.0;23.0;18;6;1.7;254.0;26.6;76.0;756.0;8.6
2019-09-10 19:00:00;1.55;61.0;23.0;84.0;18;5;0.2;72.0;25.0;89.0;757.0;0.4
2019-09-10 20:00:00;1.46;61.0;26.0;84.0;14;5;0.3;47.0;26.1;86.0;757.0;0.2
2019-09-10 21:00:00;1.99;115.0;29.0;140.0;24;12;0.2;67.0;26.6;87.0;758.0;0.2
2019-09-10 22:00:00;2.29;153.0;31.0;180.0;34;16;0.2;48.0;27.1;87.0;758.0;0.0
2019-09-10 23:00:00;1.92;147.0;24.0;165.0;40;25;0.1;25.0;27.4;87.0;759.0;0.0
2019-09-11 00:00:00;1.52;69.0;19.0;88.0;42;21;0.7;254.0;27.1;81.0;759.0;0.0
2019-09-11 01:00:00;1.02;23.0;20.0;42.0;44;16;0.7;251.0;27.0;74.0;759.0;0.0
2019-09-11 02:00:00;1.03;33.0;15.0;47.0;40;13;0.3;238.0;26.7;76.0;758.0;0.0
2019-09-11 03:00:00;1.03;35.0;15.0;50.0;34;15;0.3;249.0;26.7;75.0;758.0;0.0
2019-09-11 04:00:00;0.95;24.0;14.0;37.0;34;12;0.3;273.0;26.8;73.0;758.0;0.0
2019-09-11 05:00:00;1.04;34.0;15.0;50.0;26;13;0.4;247.0;26.7;73.0;758.0;0.0
2019-09-11 06:00:00;1.4;85.0;21.0;101.0;40;14;0.3;260.0;26.6;72.0;758.0;0.0
2019-09-11 07:00:00;2.12;171.0;25.0;194.0;55;25;0.0;164.0;26.8;72.0;759.0;0.0
2019-09-11 08:00:00;;;;;71;27;0.4;76.0;27.3;73.0;760.0;0.0
2019-09-11 09:00:00;1.75;87.0;29.0;113.0;51;19;0.4;76.0;28.5;71.0;760.0;0.0
2019-09-11 10:00:00;1.51;74.0;34.0;102.0;61;24;0.2;71.0;29.6;66.0;760.0;0.0
2019-09-11 11:00:00;1.39;59.0;40.0;97.0;52;19;0.2;253.0;30.7;57.0;760.0;0.0
2019-09-11 12:00:00;0.93;23.0;26.0;48.0;45;18;0.9;258.0;32.2;48.0;760.0;0.0
2019-09-11 13:00:00;0.92;21.0;33.0;52.0;25;10;0.8;254.0;32.4;48.0;759.0;0.0
2019-09-11 14:00:00;0.97;23.0;34.0;53.0;30;18;0.8;255.0;32.4;50.0;758.0;0.0
2019-09-11 15:00:00;0.89;10.0;23.0;33.0;40;20;1.4;251.0;33.5;44.0;758.0;0.0
2019-09-11 16:00:00;0.79;15.0;20.0;34.0;26;12;1.3;254.0;34.0;41.0;757.0;0.0
2019-09-11 17:00:00;1.02;20.0;28.0;44.0;21;8;0.8;250.0;33.7;43.0;757.0;0.0
2019-09-11 18:00:00;1.17;37.0;38.0;71.0;26;8;0.7;246.0;32.8;45.0;757.0;0.0
2019-09-11 19:00:00;1.56;92.0;56.0;141.0;30;16;0.6;244.0;32.1;47.0;757.0;0.0
2019-09-11 20:00:00;1.13;32.0;29.0;58.0;36;18;1.9;252.0;29.5;59.0;758.0;0.0
2019-09-11 21:00:00;0.88;8.0;13.0;21.0;31;9;1.0;264.0;25.3;81.0;760.0;1.2
2019-09-11 22:00:00;1.32;56.0;22.0;76.0;15;6;0.1;16.0;24.8;84.0;760.0;0.2
2019-09-11 23:00:00;1.81;155.0;28.0;179.0;17;13;0.1;53.0;25.6;85.0;760.0;0.0
2019-09-12 00:00:00;1.68;111.0;21.0;129.0;36;15;0.1;88.0;26.0;82.0;760.0;0.0
2019-09-12 01:00:00;1.82;89.0;20.0;109.0;64;17;0.2;223.0;26.0;81.0;760.0;0.0
2019-09-12 02:00:00;1.64;82.0;19.0;100.0;54;13;0.1;93.0;26.2;80.0;760.0;0.0
2019-09-12 03:00:00;1.38;61.0;17.0;78.0;42;13;0.2;96.0;26.1;80.0;759.0;0.0
2019-09-12 04:00:00;1.4;73.0;16.0;88.0;35;11;0.1;157.0;25.6;82.0;759.0;0.0
2019-09-12 05:00:00;1.48;81.0;18.0;98.0;34;10;0.1;217.0;25.5;83.0;759.0;0.0
2019-09-12 06:00:00;1.88;127.0;24.0;147.0;44;14;0.3;241.0;25.9;76.0;759.0;0.0
2019-09-12 07:00:00;;;;;58;21;0.1;172.0;26.3;73.0;759.0;0.0
2019-09-12 08:00:00;2.32;123.0;29.0;146.0;63;26;0.1;156.0;26.7;72.0;759.0;0.0
2019-09-12 09:00:00;2.0;103.0;25.0;123.0;64;30;0.1;233.0;27.8;65.0;760.0;0.0
2019-09-12 10:00:00;1.37;63.0;23.0;79.0;49;18;0.6;254.0;29.2;58.0;760.0;0.0
2019-09-12 11:00:00;1.19;43.0;25.0;66.0;34;13;0.8;239.0;31.1;50.0;760.0;0.0
2019-09-12 12:00:00;1.09;42.0;28.0;65.0;35;10;0.5;235.0;32.3;45.0;759.0;0.0
2019-09-12 13:00:00;1.06;34.0;27.0;57.0;28;11;1.1;244.0;33.3;42.0;759.0;0.0
2019-09-12 14:00:00;0.93;21.0;19.0;39.0;27;10;1.4;255.0;33.8;41.0;758.0;0.0
2019-09-12 15:00:00;0.95;21.0;16.0;35.0;17;6;0.9;238.0;33.4;41.0;757.0;0.0
2019-09-12 16:00:00;0.99;22.0;24.0;46.0;14;4;1.0;255.0;33.8;43.0;757.0;0.0
2019-09-12 17:00:00;1.13;23.0;25.0;48.0;24;5;1.1;248.0;33.6;43.0;756.0;0.0
2019-09-12 18:00:00;1.19;33.0;25.0;55.0;22;7;0.8;246.0;32.5;44.0;756.0;0.0
2019-09-12 19:00:00;1.31;38.0;25.0;62.0;23;8;0.5;247.0;32.0;46.0;757.0;0.0
2019-09-12 20:00:00;1.33;34.0;29.0;62.0;29;13;1.0;256.0;31.3;53.0;757.0;0.0
